track_id,title,genre_top,artist_name,license,subset,duration,listens,split
29271,Discount Store,Pop,Dan Bryk,CC BY-NC-SA,small,260,999,training
29272,Cycle Fragment,Experimental,Ergo Phizmiz,CC BY-NC-SA,small,338,1034,training
29480,Fighting Challenge,Folk,Falcao and Monashee,CC BY-NC-SA,small,148,682,training
29587,The Story Of Mr Busalot Trailer (Bonus Track),Hip-Hop,Mr. Busalot,CC BY-NC-SA,small,65,2043,training
29602,L'Automne En Amour,Hip-Hop,KenLo Craqnuques,CC BY-NC-SA,small,213,21902,training
29673,I.C.,Electronic,Listen With Sarah,CC BY-NC-SA,small,164,16895,training
29718,Controlled Relaxation,Hip-Hop,Codex Machine,CC BY-NC-SA,small,422,1819,training
29719,Man vs. Monkey,Hip-Hop,Codex Machine,CC BY-NC-SA,small,283,1266,training
29720,S.P.Y.,Hip-Hop,Codex Machine,CC BY-NC-SA,small,263,1910,training
29721,You Can Never Escape The Underground,Hip-Hop,Codex Machine,CC BY-NC-SA,small,276,3887,training
29738,Just Say Booger (Brody and the Booger Brigade),Experimental,Brody,CC BY-NC-SA,small,188,4809,training
29739,Big Blue Day,Experimental,Uncle Neptune,CC BY-NC-SA,small,135,9460,training
29740,The Jagables,Experimental,Kazoo Funk Orchestra,CC BY-NC-SA,small,83,5109,training
29741,Il Circo Smorfioso,Experimental,A Smile for Timbuctu,CC BY-NC-SA,small,191,5278,training
29742,Penguin and Sea Lion,Experimental,El Zoologico,CC BY-NC-SA,small,120,5871,training
29744,All You Need Is Toys,Experimental,Rufus Hofbagger,CC BY-NC-SA,small,205,4186,training
29745,Spunky Left Two Three,Experimental,The Bran Flakes,CC BY-NC-SA,small,148,3594,training
29746,Dont Let Sheep Play The Piano (Lee and Sheep),Experimental,Lee Rosevere,CC BY-NC-SA,small,136,4124,training
29747,Padi Badi Bap (Mister Jan and His Singing Little Spiders),Experimental,Mister Jan,CC BY-NC-SA,small,157,2566,training
29750,The Little Monkey Song,Experimental,Pastor McPurvis,CC BY-NC-SA,small,62,3754,training
29752,Row Row Row Your Boat (Mister Jan),Experimental,Mister Jan,CC BY-NC-SA,small,115,4690,training
30486,gneiss,Pop,Amil Byleckie,CC BY-NC-SA,small,194,796,training
30487,probably digging my own grave,Pop,Amil Byleckie,CC BY-NC-SA,small,182,710,training
30488,that face you wear,Pop,Amil Byleckie,CC BY-NC-SA,small,215,1132,training
30682,Daymare (Meth Lounge mix by Fez Dispenser),Experimental,Boom Dispenser,CC BY-NC-SA,small,285,1417,validation
30740,Part IV,Experimental,Paul Metzger,CC BY-NC-SA,small,462,1162,training
31040,Hallon,Electronic,Christian Bjoerklund,CC BY-NC-SA,small,294,171269,training
31041,5,Electronic,Christian Bjoerklund,CC BY-NC-SA,small,275,6690,training
31042,FB-01_#2,Electronic,Christian Bjoerklund,CC BY-NC-SA,small,232,5174,training
31043,The Professor's Lab,Electronic,Christian Bjoerklund,CC BY-NC-SA,small,262,6913,training
31044,In The Belly Of Gorgul,Electronic,Christian Bjoerklund,CC BY-NC-SA,small,187,5128,training
31568,Morning News,Electronic,Nameless Dancers,CC BY-NC-SA,small,180,4581,validation
31807,Oh Eve,Folk,Fuck Buddies,CC BY-NC-SA,small,203,3067,training
32218,Happy Sun,Electronic,Monokle & Galun,CC BY-NC-SA,small,182,7831,training
32325,Krime,Pop,Plushgoolash,CC BY-NC-SA,small,216,2061,training
32326,Spatabit,Pop,Plushgoolash,CC BY-NC-SA,small,178,1241,training
32327,Mr Head Talks About His Testic,Pop,Plushgoolash,CC BY-NC-SA,small,112,1630,training
32328,A Frog's Cheese,Pop,Plushgoolash,CC BY-NC-SA,small,202,1164,training
32329,Elephant Juice,Pop,Plushgoolash,CC BY-NC-SA,small,236,1068,training
32330,Happy Birthday to Your Mother,Pop,Plushgoolash,CC BY-NC-SA,small,93,4394,training
32331,My Purple Shirt,Pop,Plushgoolash,CC BY-NC-SA,small,229,815,training
32332,Les,Pop,Plushgoolash,CC BY-NC-SA,small,239,643,training
32333,Bride of Chucky,Pop,Plushgoolash,CC BY-NC-SA,small,240,835,training
32334,Brown Rainbows,Pop,Plushgoolash,CC BY-NC-SA,small,229,721,training
32335,Legs on a Wine Glass,Pop,Plushgoolash,CC BY-NC-SA,small,134,642,training
32336,Blatant Drunken Lies,Pop,Plushgoolash,CC BY-NC-SA,small,60,1011,training
32337,I Invented Everything,Pop,Plushgoolash,CC BY-NC-SA,small,156,615,training
32338,Bad Boy,Pop,Plushgoolash,CC BY-NC-SA,small,172,787,training
32339,The Crap Lion,Pop,Plushgoolash,CC BY-NC-SA,small,85,614,training
32340,A Man Called Dave,Pop,Plushgoolash,CC BY-NC-SA,small,144,583,training
32433,Wake Up,Electronic,Crazy Games,CC BY-NC-SA,small,196,5107,training
32435,Password,Electronic,Go Gadget,CC BY-NC-SA,small,132,4607,test
32437,Healing,Electronic,Big Bang Boom,CC BY-NC-SA,small,149,4019,training
32438,Go! Go! Go!,Electronic,You Kill My Brother,CC BY-NC-SA,small,273,4659,training
32439,Chased By A Running Chupacabra,Electronic,Son Of A Bit!,CC BY-NC-SA,small,231,5195,training
32755,Teknical Development,Hip-Hop,Anitek,CC BY-NC-SA,small,170,1084,training
32756,Ninety Days,Folk,Robin Grey,CC BY-NC-SA,small,216,941,validation
32760,Bury The Doubt,Pop,Christophe Marc,CC BY-NC-SA,small,229,916,training
33203,African Era,Electronic,Maryos,CC BY-NC-SA,small,307,4801,training
33278,Rails,Experimental,Bing and Ruth,CC BY-NC-SA,small,482,1132,training
33415,Folklore Inca-Qheswa,International,runa simi language singer,CC BY-NC-SA,small,113,1315,training
33422,DIANA      Quiñota   Chumbivilcas(2),International,BANDA TIPICA LOS AUTENTICOS DE MARKA MARKA,CC BY-NC-SA,small,228,1152,training
33424,???,International,las Salcabambinitas,CC BY-NC-SA,small,143,1147,training
33426,CANTOS DE LAS JOVENES,International,CONCHACCOTA PROGRESO GRAU,CC BY-NC-SA,small,182,1354,training
33538,Roka,Rock,Calexico,CC BY-NC-SA,small,323,5639,training
34003,On Eerie Bonds,Experimental,Andrij Orel,CC BY-NC-SA,small,271,1178,training
34510,Section 5,Experimental,Cecilia Lopez,CC BY-NC-SA,small,394,620,training
34511,Vilse (Slutet Cover),Pop,Symfoniorkestern,CC BY-NC-SA,small,168,1514,training
35443,Song With No Name,Folk,Leonard Mynx,CC BY-NC-SA,small,319,6500,training
35444,Wick,Experimental,James Beaudreau,CC BY-NC-SA,small,123,7159,training
35462,Solo improvisation,Experimental,MV Carbon,CC BY-NC-SA,small,210,1586,validation
35527,Downtown,Rock,Lorenzo's Music,CC BY-SA,small,147,3857,training
35534,Feed The One,Rock,Lorenzo's Music,CC BY-SA,small,176,3553,training
35535,Old Old Story,Rock,Lorenzo's Music,CC BY-SA,small,191,2583,training
35537,Indian Summer,Rock,Lorenzo's Music,CC BY-SA,small,136,7238,training
35539,Oh Oh Oh,Rock,Lorenzo's Music,CC BY-SA,small,165,3187,training
35541,After All That's Happened,Rock,Lorenzo's Music,CC BY-SA,small,141,2280,training
35543,It Could Be You,Rock,Lorenzo's Music,CC BY-SA,small,216,2476,training
35569,Education After Auschwitz (Bonus Track),Electronic,Ion (Romania),CC BY-NC-SA,small,292,3779,test
35571,Dunebuggy,Rock,Marvelry Skimmer,CC BY-NC-SA,small,291,6614,training
35734,Animateur commercial intime,Folk,James Franc-Parler,CC BY-NC-SA,small,71,1377,training
36143,Beautiful Android,Electronic,Kink Slap Simian,CC BY-NC-SA,small,199,5421,training
36144,Apollo Wakes,Electronic,Shatterfreak,CC BY-NC-SA,small,271,5499,training
36145,In a Dream Where I'm Sleeping,Electronic,Shatterfreak,CC BY-NC-SA,small,261,10363,training
36146,In The Face Of,Electronic,Shatterfreak,CC BY-NC-SA,small,266,5232,training
36147,PMoos - Champagne Dreamz (Shatterfreak's 0% Alcohol Remix),Electronic,Shatterfreak,CC BY-NC-SA,small,253,4119,training
36245,::Intro,Electronic,mo-seph,CC BY-NC-SA,small,99,3399,validation
36257,::Flowers,Electronic,mo-seph,CC BY-NC-SA,small,88,41804,validation
36258,Contact,Electronic,mo-seph,CC BY-NC-SA,small,436,14419,validation
36261,Audhumla,Electronic,mo-seph,CC BY-NC-SA,small,479,4323,validation
36272,"Competition Rehearsal, Song 1",International,Demiran Ćerimović and His Orkestar,CC BY-NC-SA,small,194,2149,training
36273,"Competition Rehearsal, Song 2",International,Demiran Ćerimović and His Orkestar,CC BY-NC-SA,small,251,1265,training
36275,"Restaurant Concert, Song 1",International,Demiran Ćerimović and His Orkestar,CC BY-NC-SA,small,205,1354,training
36277,"Restaurant Concert, Song 2",International,Demiran Ćerimović and His Orkestar,CC BY-NC-SA,small,209,994,training
36302,Horn's for breakfast,Hip-Hop,Asthmatic Astronaut,CC BY-NC-SA,small,177,3493,test
36304,the cherry tree,Hip-Hop,Burning Bright,CC BY-NC-SA,small,163,1895,training
36371,U.G.L.Y. (CC BY-NC-SA 3.0),Pop,ZOE.LEELA,CC BY-NC-SA,small,217,1158,training
36380,Cybernator (CC BY-NC-SA 3.0),Electronic,Pixelord,CC BY-NC-SA,small,237,4979,training
36560,09 jungle,Pop,Manuel J Grotesk,CC BY-NC-SA,small,207,711,validation
36614,sCare bears,Pop,Amil Byleckie,CC BY-NC-SA,small,113,554,training
36615,Owl be yours,Pop,Amil Byleckie,CC BY-NC-SA,small,159,434,training
36616,three horses,Pop,Amil Byleckie,CC BY-NC-SA,small,108,616,training
36618,the deceptive time machine,Pop,Amil Byleckie,CC BY-NC-SA,small,101,497,training
36643,Desperate Den of Snakes,Pop,Amil Byleckie,CC BY-NC-SA,small,76,502,training
36659,Lucky,Electronic,All India Radio,CC BY-NC-SA,small,196,16910,training
36799,Tanah,Experimental,Rully Shabara & Wukir,CC BY-NC-SA,small,186,935,test
36983,B.,Hip-Hop,Black Ant,CC BY-NC-SA,small,90,2997,training
36984,Natural Organics,Hip-Hop,Black Ant,CC BY-NC-SA,small,62,3749,training
36985,Mother Earth,Hip-Hop,Black Ant,CC BY-NC-SA,small,132,3266,training
36986,Sleep.,Hip-Hop,Black Ant,CC BY-NC-SA,small,105,4849,training
36987,james p. funk 2,Hip-Hop,Black Ant,CC BY-NC-SA,small,76,3857,training
36988,Damn.,Hip-Hop,Black Ant,CC BY-NC-SA,small,78,3421,training
36990,Brain HOle 9,Hip-Hop,Black Ant,CC BY-NC-SA,small,101,3611,training
36992,Space Goat Remix,Hip-Hop,Black Ant,CC BY-NC-SA,small,90,5436,training
36994,Put it together,Hip-Hop,Black Ant,CC BY-NC-SA,small,132,4950,training
36997,Abstract Concepts - What up in the streets,Hip-Hop,Black Ant,CC BY-NC-SA,small,164,6309,training
36999,"Restaurant Concert, Song 3",International,Demiran Ćerimović and His Orkestar,CC BY-NC-SA,small,214,1408,training
37041,Improvisation,Experimental,MV Carbon & Philip White,CC BY-NC-SA,small,261,2020,training
37113,Very Scary (Part 2),Instrumental,Weirdomusic,CC BY-NC-SA,small,162,32232,training
37119,Dark Hallway,Instrumental,Lee Rosevere,CC BY,small,119,10762,training
37121,The Story of the Stairs,Experimental,Jeffrey Letterly,CC BY-NC-SA,small,193,4444,training
37136,Don't Think I Don't Miss You,Pop,X-tokyo-river-god,CC BY-NC-SA,small,219,2711,training
37141,Eller,Instrumental,Urban Inbreed,CC BY-NC-SA,small,171,5470,training
37368,Fisherman's Friend,Pop,Útidúr,CC BY-NC-SA,small,288,1451,training
37369,Grasping for Thoughts,Pop,Útidúr,CC BY-NC-SA,small,197,2818,training
37416,Octo Gate,Hip-Hop,Church Of When The Shit Hits The Fan,CC BY-NC-SA,small,181,1549,training
37417,Locust Ritual,Hip-Hop,Church Of When The Shit Hits The Fan,CC BY-NC-SA,small,292,1592,training
37423,Crimson Snow,Hip-Hop,Church Of When The Shit Hits The Fan,CC BY-NC-SA,small,357,1985,training
37538,Latin Electronico,Experimental,The Superfools,CC BY-NC-SA,small,330,2181,training
37592,Tablespoon Cataract,Rock,The Communion,CC BY-NC-SA,small,309,2492,training
37920,8 Bit Raceway,Electronic,Wizwars,CC BY-NC-SA,small,212,6318,training
38312,A72,Experimental,James Yates,CC BY-NC-SA,small,280,1994,training
38326,Tchakare Kanyembe track 03,International,Tchakare Kanyembe,CC BY-NC-SA,small,263,4405,training
38361,First Wind,Folk,A Way,CC BY-NC-SA,small,152,922,training
38362,Around Under,Folk,A Way,CC BY-NC-SA,small,334,850,training
38363,Conclusion,Folk,A Way,CC BY-NC-SA,small,356,653,training
38878,Traveller,Electronic,Anders Ilar,CC BY-NC-SA,small,357,3985,training
38964,The Robots,Experimental,Talulah Lotus,CC BY-NC-SA,small,200,783,training
38965,Lullaby,Experimental,Talulah Lotus,CC BY-NC-SA,small,102,823,training
38966,Horrorphone,Experimental,Talulah Lotus,CC BY-NC-SA,small,268,1921,training
38967,Spooky,Experimental,Talulah Lotus,CC BY-NC-SA,small,171,1491,training
39188,Get Wright With Gould (more Surfjams with Sufjan),Experimental,U Can Unlearn Guitar,CC BY-NC-SA,small,306,737,training
39278,"Chicago, Etc.",Experimental,U Can Unlearn Guitar,CC BY-NC-SA,small,214,735,training
39291,Citylife (Meme vs Xan),Electronic,Meme,CC BY-SA,small,249,7689,training
39316,Hart Island,Experimental,John Badger & The Moustache Riders of Doom,CC BY-NC-SA,small,549,745,test
39317,Brave New World,Experimental,John Badger & The Moustache Riders of Doom,CC BY-NC-SA,small,216,703,test
39318,A Dream of Heaven in a Terminal Ward,Experimental,John Badger & The Moustache Riders of Doom,CC BY-NC-SA,small,543,1047,test
39357,Waragine a ragine,International,Dubosmium,CC BY-NC-SA,small,339,2917,training
39378,Most Polite are Imaginary My Friends (R Knot-sh!),Experimental,U Can Unlearn Guitar,CC BY-NC-SA,small,279,782,training
39484,Minoree,Experimental,U Can Unlearn Guitar,CC BY-NC-SA,small,311,1160,training
39488,CELTIC IN BRAZIL,Folk,Jay Martinez,CC BY-NC-SA,small,485,8244,training
39658,Hott R Nott,Pop,Quiet Hooves,CC BY-NC-SA,small,158,2257,training
39659,Good Moves,Pop,Quiet Hooves,CC BY-NC-SA,small,204,3490,training
39660,Womb,Pop,Quiet Hooves,CC BY-NC-SA,small,225,1716,training
39661,AVP,Pop,Quiet Hooves,CC BY-NC-SA,small,188,3499,training
39662,Bigg Boy,Pop,Quiet Hooves,CC BY-NC-SA,small,158,2848,training
39663,Til It Stops Talkin,Pop,Quiet Hooves,CC BY-NC-SA,small,222,2052,training
39664,My Girl,Pop,Quiet Hooves,CC BY-NC-SA,small,124,6740,training
39665,Can't Catch A Break,Pop,Quiet Hooves,CC BY-NC-SA,small,158,7196,training
39666,Meals On Wheels,Pop,Quiet Hooves,CC BY-NC-SA,small,186,7327,training
39667,Your Troubles + Feelin Down,Pop,Quiet Hooves,CC BY-NC-SA,small,376,3535,training
39875,Sexual Energy,Experimental,Uton,CC BY-NC-SA,small,454,946,training
39900,Air Stairs,Experimental,Uton,CC BY-NC-SA,small,391,647,training
39904,As The Times Ends Comes The Fire,Experimental,Uton,CC BY-NC-SA,small,503,1033,training
40121,Last Chants,Experimental,Sun Araw,CC BY-NC-SA,small,455,2705,training
40122,Deep Cover,Experimental,Sun Araw,CC BY-NC-SA,small,489,12310,training
40123,Heavy Deeds,Experimental,Sun Araw,CC BY-NC-SA,small,599,3373,training
40139,Horror,Rock,Krestovsky,CC BY-NC-SA,small,225,2530,training
40141,"A Sure Thing (""wedding song"")",Rock,Krestovsky,CC BY-NC-SA,small,331,2510,training
40180,Sweet Lily,Experimental,Kuuleminen Asiat,CC BY-NC-SA,small,210,850,training
40182,Wires On Words,Experimental,Kuuleminen Asiat,CC BY-NC-SA,small,331,872,training
40229,The Sound & The Sea,Folk,Big Blood,CC BY-NC-SA,small,427,1569,test
40230,Lay Your Head On The Rails (& Comeback),Folk,Big Blood,CC BY-NC-SA,small,268,949,test
40231,Mouth of Seven Tongues,Folk,Big Blood,CC BY-NC-SA,small,77,729,test
40232,South of Portland,Folk,Big Blood,CC BY-NC-SA,small,80,1098,test
40233,Destin Rain,Folk,Big Blood,CC BY-NC-SA,small,378,1739,test
40234,Oh My Child,Folk,Big Blood,CC BY-NC-SA,small,107,6385,test
40235,"This is Record, OK?",Folk,Big Blood,CC BY-NC-SA,small,70,1812,test
40236,Waiting Is ...,Folk,Big Blood,CC BY-NC-SA,small,278,1649,test
40237,Moo-Hoo,Folk,Big Blood,CC BY-NC-SA,small,87,1764,test
40238,AIRAID AIR RAID,Folk,Big Blood,CC BY-NC-SA,small,128,1911,test
40239,She-Wander(er),Folk,Big Blood,CC BY-NC-SA,small,358,3418,test
40240,Creepin' Crazy Time,Folk,Big Blood,CC BY-NC-SA,small,272,5798,test
40241,Reverse Hymnal,Folk,Big Blood,CC BY-NC-SA,small,293,2854,test
40242,Song for RO-HE-GE,Folk,Big Blood,CC BY-NC-SA,small,373,1753,test
40243,Coming Home Pt. III,Folk,Big Blood,CC BY-NC-SA,small,373,2304,test
40244,... Is All We Have,Folk,Big Blood,CC BY-NC-SA,small,301,3174,test
40245,Ringers in the Fold,Folk,Big Blood,CC BY-NC-SA,small,433,3986,test
40509,Light Field (excerpt),Experimental,Richard Garet,CC BY-NC-SA,small,190,2326,training
40598,How Interesting! How Bizarre!,Experimental,Honey Trappists,CC BY-NC-SA,small,326,1317,training
40654,A Boat in the Fog and a Battle,Instrumental,Albert Glasser,CC BY-NC-SA,small,597,4646,validation
40655,The Dragon,Instrumental,Albert Glasser,CC BY-NC-SA,small,198,3335,validation
40656,Into The Sewers,Instrumental,Albert Glasser,CC BY-NC-SA,small,140,2106,validation
40657,Opium,Instrumental,Albert Glasser,CC BY-NC-SA,small,324,2902,validation
40658,The Auction 1,Instrumental,Albert Glasser,CC BY-NC-SA,small,160,2036,validation
40659,The Auction 2,Instrumental,Albert Glasser,CC BY-NC-SA,small,135,2939,validation
40660,Pursuit,Instrumental,Albert Glasser,CC BY-NC-SA,small,186,4202,validation
40683,Interloper,Electronic,Str8 Sounds,CC BY-NC-SA,small,572,5175,training
40725,It's My Life Welcome To It,Electronic,Str8 Sounds,CC BY-NC-SA,small,374,8323,training
40851,Moving Toward You,Electronic,Str8 Sounds,CC BY-NC-SA,small,367,11488,training
40903,The Devil is a Sad Spirit,Rock,James Beaudreau,CC BY-NC-SA,small,270,7015,training
40984,Crooked,Rock,Kristin Hersh,CC BY-NC-SA,small,191,5762,validation
40985,Chocolate Makes You Happy,Rock,Xiu Xiu,CC BY-NC-SA,small,237,3865,training
40986,Doubt,Rock,The Corin Tucker Band,CC BY-NC-SA,small,202,2287,training
41054,RELAX,Experimental,Gouffre d un pôle à l autre,CC BY-NC-SA,small,307,665,training
41095,The Lonely Smurfer,Rock,Johnny Hawaii,CC BY-NC-SA,small,243,13527,training
41147,Anti War Mindbot,Electronic,Str8 Sounds,CC BY-NC-SA,small,396,14390,training
41191,Candyboy,Folk,Weyes Blood,CC BY-NC-SA,small,567,1900,training
41192,Storms That Breed,Folk,Weyes Blood,CC BY-NC-SA,small,396,670,training
41310,Mercury Spring,Folk,Funny Cry Happy,CC BY-NC-SA,small,199,5702,test
41381,CREEPEOPLE,Pop,Phemale,CC BY-NC-SA,small,246,411,validation
41819,A SAD KID,Pop,Phemale,CC BY-NC-SA,small,229,640,validation
41820,THE FASTEST CAR,Pop,Phemale,CC BY-NC-SA,small,259,475,validation
41825,THE DEADLIEST CAR (HAUNTED),Pop,Phemale,CC BY-NC-SA,small,286,449,validation
41961,Chasmaeon,Rock,Ga'an,CC BY-NC-SA,small,421,16891,training
41962,Living Tribunal,Rock,Ga'an,CC BY-NC-SA,small,492,4293,training
41965,Servant Eye,Rock,Ga'an,CC BY-NC-SA,small,391,5235,training
42040,Enjoy Your Holiday,Hip-Hop,Coolzey,CC BY-NC-SA,small,211,2387,test
42045,The Great Break-off,Hip-Hop,The Insider,CC BY-SA,small,166,3717,training
42310,Sumar (intro),Rock,Lockerbie,CC BY-NC-SA,small,242,3109,training
42751,Butterfly,Pop,Delicate Steve,CC BY-NC-SA,small,254,56769,training
42761,BLACK FOREST,Rock,voyageurs,CC BY,small,278,1930,training
42789,SLEEPING OUTDOORS,Rock,voyageurs,CC BY,small,229,2503,training
42844,Men Don't Cry,Rock,Waylon Thornton and the Heavy Hands,CC BY-NC-SA,small,124,5237,validation
42851,Manson Halloween,Rock,Waylon Thornton and the Heavy Hands,CC BY-NC-SA,small,69,2133,validation
42911,MEDICAL SEX,Pop,Phemale,CC BY-NC-SA,small,198,761,validation
42914,BLOWN,Pop,Phemale,CC BY-NC-SA,small,142,773,validation
42915,FACE FARM,Pop,Phemale,CC BY-NC-SA,small,176,588,validation
42966,Kids,Experimental,Cave Bears,CC BY-NC-SA,small,130,853,training
42984,Lamp Happy Camp,Experimental,Cave Bears,CC BY-NC-SA,small,81,796,training
43063,nature prevails,Experimental,Chuck Bettis,CC BY-NC-SA,small,101,563,training
43172,Koka,International,Kiran Ahluwalia,CC BY-NC-SA,small,246,5841,training
43173,Meri Gori Gori,International,Kiran Ahluwalia,CC BY-NC-SA,small,304,5587,training
43585,Rumelaj,International,Rozsa has become... Madárka,CC BY-NC-SA,small,178,1707,training
43586,Nacht en gan Eden,International,Rozsa has become... Madárka,CC BY-NC-SA,small,150,1525,training
43587,Arrol Alol,International,Rozsa has become... Madárka,CC BY-NC-SA,small,236,1455,training
43588,L'chaim,International,Rozsa has become... Madárka,CC BY-NC-SA,small,149,2083,training
43589,Bubamara,International,Rozsa has become... Madárka,CC BY-NC-SA,small,167,2071,training
43590,Vlasko,International,Rozsa has become... Madárka,CC BY-NC-SA,small,222,2708,training
43598,Amari szi Amari,International,Rozsa has become... Madárka,CC BY-NC-SA,small,163,3707,training
43599,Goldenshteyn,International,Rozsa has become... Madárka,CC BY-NC-SA,small,135,4192,training
43600,"Repülj Madar, Repülj",International,Rozsa has become... Madárka,CC BY-NC-SA,small,156,5692,training
43608,15 minute exorcise (excerpt),Experimental,Prince Rama,CC BY-NC-SA,small,238,1385,training
43691,Nirvana,Experimental,Eok,CC BY-NC-SA,small,354,1552,validation
43761,Me so horny 2,Folk,Kreamy 'Lectric Santa,CC BY-NC-SA,small,275,9983,training
43843,Sickly Brazil,Folk,Kreamy 'Lectric Santa,CC BY-NC-SA,small,147,2717,training
43883,crickets,Experimental,Myo,CC BY-SA,small,328,1552,training
43886,gunfight at natural history museum,Experimental,Myo,CC BY-SA,small,358,872,training
43962,At the Foothills,Folk,James Beaudreau,CC BY-NC-SA,small,170,4094,training
43965,American Gothic,Folk,James Beaudreau,CC BY-NC-SA,small,197,2575,training
44092,Future Paths,Electronic,8 Bit Weapon,CC BY-NC-SA,small,176,10548,training
44169,Absence of Day and Night 1,Experimental,Morgan Craft,CC BY-SA,small,184,1009,training
44342,The Path,Experimental,Ambient Fabric,CC BY-NC-SA,small,394,1288,training
44347,Lanternhouse II,Experimental,Clutter,CC BY-NC-SA,small,474,848,training
44354,British Steam,Experimental,Graham Dunning,CC BY-NC-SA,small,377,687,training
44355,Library,Experimental,Gurdonark,CC BY-NC-SA,small,192,1135,validation
44795,Space Machine,Experimental,René Vis,CC BY-NC-SA,small,196,1542,training
44801,The Voyage,Experimental,Rushjet1,CC BY-NC-SA,small,120,2849,training
44802,Shiny Spaceship,Experimental,8-Bit Ninjas,CC BY-NC-SA,small,262,19853,validation
44803,Spaceship Ride Through the Kitchen,Experimental,W!zardK!d,CC BY-NC-SA,small,85,4380,training
44804,Helix Nebula,Experimental,Anamanaguchi,CC BY-NC-SA,small,173,5555,training
44917,I'm So Glad,Rock,Apache Dropout,CC BY-NC-SA,small,155,2453,training
44918,Teenager,Rock,Apache Dropout,CC BY-NC-SA,small,140,9424,training
44947,La Mujer de Antonio,International,SONGO 21,CC BY-NC-SA,small,318,22051,training
44948,Donde Estabas-tu ?,International,SONGO 21,CC BY-NC-SA,small,247,21782,training
44949,Fallaste al sacar tu cuenta,International,SONGO 21,CC BY-NC-SA,small,304,20203,training
44950,Amor Y Felicidad,International,SONGO 21,CC BY-NC-SA,small,283,25821,training
44951,De Cuba,International,SONGO 21,CC BY-NC-SA,small,233,32413,training
44952,Opening para Songo 21,International,SONGO 21,CC BY-NC-SA,small,152,63770,training
45055,Pesnya Marka,Rock,I Drug Moy Gruzovik...,CC BY-NC-SA,small,326,31144,validation
45119,BETTER SCIENCE,Pop,Phemale,CC BY-NC-SA,small,389,624,validation
45122,SPACEBRAIN,Pop,Phemale,CC BY-NC-SA,small,193,446,validation
45125,ONLYGIRL,Pop,Phemale,CC BY-NC-SA,small,214,978,validation
45126,TAJ'S THEME,Pop,Phemale,CC BY-NC-SA,small,108,481,validation
45127,MUD BUDDIES,Pop,Phemale,CC BY-NC-SA,small,213,467,validation
45128,HHHHOTEL,Pop,Phemale,CC BY-NC-SA,small,238,400,validation
45335,Billy Ocean,Pop,Baby Jazz,CC BY-NC-SA,small,264,1787,training
45387,Come Fly With Me,Instrumental,Blear Moon,CC BY-NC-SA,small,158,2926,training
45388,I'm Not Ready Right Now,Instrumental,Blear Moon,CC BY-NC-SA,small,134,2154,training
45389,Nort rv.,Instrumental,Blear Moon,CC BY-NC-SA,small,159,5707,training
45390,Le Banc Dans Le Bois,Instrumental,Blear Moon,CC BY-NC-SA,small,245,1857,training
45391,Like Summer Tempests Came His Tears,Instrumental,Blear Moon,CC BY-NC-SA,small,89,2230,training
45392,Intracellularisan,Instrumental,Blear Moon,CC BY-NC-SA,small,393,1636,training
45393,Le dernier,Instrumental,Blear Moon,CC BY-NC-SA,small,460,1647,training
45508,Play (Intro),Electronic,2NRO8OT,CC BY-NC-SA,small,109,4062,training
45934,Melancholic Depression,Experimental,Rune Martinsen,CC BY-NC-SA,small,357,824,test
45941,Soul Eater Codex,Experimental,Vladimír Hirsch,CC BY-NC-SA,small,487,703,training
46043,Florence and the Machine,Experimental,Ergo Phizmiz,CC BY-NC-SA,small,295,1338,training
46058,Scene From A Forest Height,Experimental,The Noisettes,CC BY-NC-SA,small,338,1621,training
46068,378,Experimental,Catalyst Fantasy,CC BY-NC-SA,small,194,725,training
46157,over and under,Electronic,Antiphon,CC BY-SA,small,168,22519,training
46158,slow motion,Electronic,Earsmack,CC BY-SA,small,285,8082,training
46159,All Tremors Cease (lokey's imminent revision),Electronic,Erin Dingle,CC BY-SA,small,198,4084,training
46160,kaze no tani no naushika,Electronic,Poorpot,CC BY-SA,small,232,6879,training
46161,Rain on umbrella,Experimental,BinauralDiaries,CC BY-NC-SA,small,131,9856,training
46162,Ueno Bells of Time,Experimental,BinauralDiaries,CC BY-NC-SA,small,186,8489,training
46238,chill goth alternative freak,Experimental,Amil Byleckie,CC BY-NC-SA,small,64,1004,training
46241,"hi, meet my meat",Experimental,Amil Byleckie,CC BY-NC-SA,small,60,1423,training
46611,Island on Fire,Experimental,Monster Rally,CC BY-NC-SA,small,166,14441,training
46736,Out of Time,Pop,Palloc,CC BY-NC-SA,small,285,792,training
47032,Amazing Grace,Rock,Waylon Thornton and the Heavy Hands,CC BY-NC-SA,small,66,3825,validation
47100,02 Le bon dieu et les filles hippies,Pop,Manuel J Grotesk,CC BY-NC-SA,small,120,703,validation
47260,Ode To A Baby Snowstorm,Electronic,Ghostly Dust Machine,CC BY-NC-SA,small,155,43907,training
47506,Let Me Be Your Bride,Folk,Virgin of the Birds,CC BY-NC-SA,small,246,1975,training
47628,A Promise,Folk,Clever Elsa,CC BY-NC-SA,small,235,766,test
47657,Post,Electronic,Haute Culture,CC BY-NC-SA,small,349,3659,training
47658,Chordial,Electronic,Haute Culture,CC BY-NC-SA,small,366,5087,training
47659,Erinnerung (snippet Nina Simone),Electronic,Haute Culture,CC BY-NC-SA,small,327,3637,training
